ip,datetime,method,url,size,year,month,day,hour,status_200,status_404,status_500,ip_encoded,about,contact,delete,get,html,index,login,post
71.140.125.246,2021-08-22 03:10:44,POST,/login,2145,2021,8,22,3,True,False,False,71140125246,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
83.98.225.232,2020-09-06 17:14:55,DELETE,/login,2909,2020,9,6,17,False,False,True,83098225232,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
199.193.103.177,2022-12-18 03:45:00,DELETE,/about.html,1420,2022,12,18,3,False,False,True,199193103177,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
91.204.125.165,2022-11-19 02:39:14,POST,/contact.html,4106,2022,11,19,2,False,False,True,91204125165,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
253.27.183.37,2021-09-06 13:50:55,POST,/contact.html,2611,2021,9,6,13,False,True,False,253027183037,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
222.236.117.71,2021-05-09 17:16:42,GET,/index.html,4113,2021,5,9,17,False,False,True,222236117071,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
106.119.34.145,2023-01-10 07:56:37,POST,/login,3208,2023,1,10,7,False,False,True,106119034145,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
77.226.72.157,2023-09-30 02:51:13,POST,/login,1165,2023,9,30,2,True,False,False,77226072157,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
177.138.32.21,2022-01-08 21:06:26,DELETE,/index.html,1371,2022,1,8,21,False,False,True,177138032021,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
167.34.143.185,2020-08-19 02:33:38,POST,/index.html,2522,2020,8,19,2,True,False,False,167034143185,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
